movie_ix,movieId,category
5446,109578,0
5447,109848,1
5448,117895,1
5449,122906,4
5450,127212,3
5451,148978,3
5452,157369,3
5453,158035,0
5454,161594,0
5455,162968,3
5456,162982,0
5457,164917,3
5458,165635,1
5459,165639,3
5460,166291,3
5461,168090,3
5462,168218,3
5463,170907,3
5464,172705,3
5465,173235,3
5466,174479,3
5467,175475,1
5468,175585,0
5469,177285,0
5470,177939,3
5471,178111,1
5472,178827,2
5473,180297,3
5474,180497,2
5475,180985,0
5476,180987,1
5477,181413,3
5478,183911,1
5479,184641,1
5480,189333,3
5481,191005,3
5482,193565,0
5483,193567,0
5484,193571,3
5485,193573,3
5486,193579,0
5487,193581,3
5488,193583,0
5489,193585,0
5490,193587,0
5491,1685,0
5492,1767,4
5493,2799,1
5494,5804,1
5495,952,2
5496,2035,0
5497,2208,3
5498,2346,0
5499,2527,3
5500,3068,2
5501,3516,0
5502,3711,0
5503,3927,0
5504,4813,0
5505,5039,4
5506,5214,0
5507,5493,0
5508,5497,0
5509,5499,0
5510,5540,4
5511,2557,3
5512,2810,2
5513,3091,3
5514,3627,3
5515,4785,0
5516,5244,3
5517,5570,3
5518,5909,3
5519,6368,3
5520,7044,3
5521,7844,3
5522,7976,3
5523,7981,2
5524,8491,3
5525,8582,3
5526,8607,3
5527,25788,0
5528,25825,3
5529,26122,3
5530,26840,3
5531,27592,3
5532,27850,0
5533,27865,4
5534,27879,3
5535,27912,0
5536,31364,2
5537,32387,3
5538,33138,3
5539,33421,3
5540,33896,3
5541,37240,3
5542,39869,3
5543,46572,0
5544,49263,0
5545,49932,3
5546,1951,3
5547,2436,4
5548,2967,3
5549,3469,2
5550,72,3
5551,99,3
5552,148,3
5553,155,0
5554,178,1
5555,229,3
5556,269,0
5557,496,3
5558,668,3
5559,26116,3
5560,1392,4
5561,1502,0
5562,1755,4
5563,1306,0
5564,2575,3
5565,2744,4
5566,3436,4
5567,3894,4
5568,3932,3
5569,4174,0
5570,4808,1
5571,4932,1
5572,5607,4
5573,698,1
5574,731,3
5575,1055,1
5576,2165,0
5577,2670,3
5578,2674,1
5579,2815,1
5580,3129,3
5581,4608,0
5582,5670,0
5583,8532,0
5584,8833,3
5585,45210,2
5586,56274,0
5587,57243,3
5588,4722,0
5589,5139,3
5590,5610,1
5591,27685,1
5592,34321,0
5593,45106,0
5594,50802,0
5595,62299,0
5596,49,0
5597,461,1
5598,574,0
5599,679,3
5600,1176,3
5601,1312,1
5602,2024,0
5603,2147,0
5604,2983,3
5605,3036,4
5606,3138,0
5607,3194,3
5608,3214,0
5609,3329,3
5610,3402,3
5611,3445,3
5612,3470,2
5613,3528,0
5614,3682,0
5615,3724,3
5616,3725,0
5617,3834,0
5618,5949,3
5619,8815,0
5620,27075,0
5621,27368,2
5622,54372,3
5623,58332,0
5624,59604,3
5625,67295,4
5626,79008,2
5627,81132,3
5628,83601,1
5629,71462,4
5630,179817,4
5631,140956,3
5632,185029,0
5633,4625,1
5634,7810,0
5635,7811,0
5636,7812,0
5637,34397,0
5638,40697,0
5639,51562,4
5640,56915,4
5641,62834,4
5642,62836,0
5643,65651,1
5644,77795,0
5645,100611,4
5646,106642,4
5647,117192,4
5648,117646,4
5649,119167,0
5650,123553,1
5651,128842,4
5652,130444,0
5653,140359,4
5654,146662,4
5655,147372,4
5656,147374,4
5657,147376,4
5658,147378,4
5659,147380,4
5660,147382,4
5661,147384,4
5662,150596,4
5663,159779,0
5664,166203,0
5665,179511,4
5666,180031,3
5667,184053,1
5668,189547,1
5669,87192,3
5670,87234,0
5671,92439,0
5672,106144,0
5673,107314,0
5674,113573,0
5675,161922,0
5676,168366,0
5677,170697,4
5678,174909,0
5679,175197,0
5680,182823,0
5681,183897,3
5682,188751,0
5683,43679,1
5684,57274,3
5685,86142,2
5686,89582,3
5687,83,0
5688,55451,0
5689,927,3
5690,3422,0
5691,3963,3
5692,275,1
5693,429,1
5694,438,1
5695,444,1
5696,504,0
5697,517,4
5698,564,1
5699,692,1
5700,809,1
5701,870,1
5702,1007,1
5703,1085,0
5704,1126,0
5705,1581,1
5706,1599,1
5707,1602,1
5708,1626,1
5709,1671,0
5710,1677,0
5711,1686,0
5712,1731,1
5713,1867,0
5714,1875,3
5715,1937,0
5716,2056,0
5717,2152,1
5718,2350,0
5719,2373,1
5720,2382,1
5721,2473,0
5722,2477,4
5723,2525,1
5724,2535,0
5725,2537,1
5726,2741,1
5727,2786,1
5728,2816,1
5729,3014,0
5730,3132,0
5731,3165,0
5732,3389,0
5733,3392,1
5734,3406,0
5735,3417,0
5736,3431,1
5737,3432,0
5738,3433,0
5739,3434,0
5740,3524,0
5741,3529,3
5742,6425,1
5743,1752,0
5744,2296,1
5745,3054,1
5746,4749,1
5747,5047,4
5748,7319,1
5749,8880,3
5750,31221,1
5751,36708,4
5752,37380,1
5753,41716,4
5754,46335,1
5755,46850,3
5756,54768,1
5757,55020,3
5758,55292,1
5759,56156,1
5760,61246,1
5761,61348,1
5762,1430,0
5763,4219,0
5764,60937,1
5765,62344,0
5766,62437,0
5767,63540,3
5768,64231,3
5769,2469,0
5770,3090,2
5771,3095,2
5772,4338,3
5773,4605,3
5774,5248,1
5775,5382,0
5776,6306,3
5777,6639,3
5778,6724,3
5779,7013,2
5780,7056,3
5781,7072,3
5782,7216,3
5783,7311,3
5784,8044,3
5785,8364,0
5786,9018,3
5787,25773,3
5788,25841,3
5789,26375,3
5790,27768,3
5791,27776,3
5792,27820,3
5793,27882,3
5794,27899,1
5795,30818,1
5796,30846,0
5797,31437,3
5798,31610,3
5799,31692,1
5800,31702,3
5801,32022,0
5802,32584,0
5803,32632,0
5804,32770,3
5805,2205,0
5806,5523,1
5807,5710,0
5808,6290,1
5809,8363,0
5810,26322,0
5811,26732,0
5812,59014,1
5813,62250,3
5814,66744,0
5815,81831,0
5816,91483,1
5817,91628,1
5818,95307,0
5819,95949,0
5820,96448,1
5821,97168,0
5822,97860,0
5823,101531,0
5824,103137,1
5825,2747,0
5826,55854,0
5827,3496,4
5828,1130,0
5829,2327,4
5830,2633,4
5831,3042,0
5832,63,0
5833,1236,3
5834,1655,0
5835,1887,1
5836,2432,1
5837,2514,1
5838,2515,1
5839,2984,3
5840,3688,1
5841,3843,1
5842,4229,1
5843,4233,1
5844,4544,0
5845,4782,1
5846,5456,1
5847,5584,0
5848,6298,0
5849,6523,0
5850,6625,0
5851,6695,1
5852,6938,3
5853,7103,0
5854,7448,0
5855,32666,1
5856,37720,0
5857,45028,3
5858,51088,0
5859,38304,2
5860,85342,4
5861,8626,0
5862,34330,0
5863,52715,0
5864,55241,1
5865,55553,0
5866,4789,0
5867,5458,0
5868,5478,0
5869,5572,0
5870,5573,1
5871,6013,1
5872,6040,1
5873,6057,1
5874,6186,0
5875,6374,1
5876,6615,1
5877,6862,0
5878,6951,1
5879,6959,1
5880,7150,0
5881,7257,1
5882,7258,0
5883,7261,1
5884,7262,0
5885,7376,0
5886,7440,0
5887,8369,0
5888,8530,3
5889,8799,1
5890,8830,1
5891,8835,1
5892,8836,0
5893,8864,0
5894,8912,1
5895,8916,0
5896,8918,0
5897,8939,0
5898,27434,1
5899,27790,3
5900,27816,0
5901,27837,0
5902,27839,1
5903,30883,1
5904,30894,1
5905,31114,0
5906,31223,1
5907,31427,1
5908,31431,1
5909,31445,1
5910,31867,0
5911,32009,1
5912,32011,1
5913,32019,1
5914,32589,1
5915,33148,0
5916,33158,1
5917,33164,1
5918,33639,0
5919,33815,0
5920,34129,0
5921,34271,3
5922,34532,0
5923,36509,0
5924,36533,1
5925,37477,0
5926,37853,0
5927,38798,0
5928,39231,3
5929,39435,0
5930,40851,0
5931,40946,1
5932,41769,0
5933,42728,4
5934,42732,3
5935,43556,0
5936,43871,1
5937,43919,1
5938,43932,1
5939,44397,0
5940,44731,1
5941,45208,1
5942,45442,0
5943,45662,1
5944,48161,0
5945,48596,0
5946,49220,1
5947,49276,1
5948,49284,0
5949,49793,3
5950,50005,0
5951,50158,0
5952,50445,0
5953,50798,1
5954,50923,1
5955,51082,0
5956,51412,1
5957,51698,0
5958,51933,0
5959,51937,0
5960,52283,1
5961,52712,0
5962,53127,0
5963,54256,0
5964,55995,1
5965,57326,1
5966,57526,0
5967,58105,3
5968,58627,0
5969,58876,0
5970,59985,4
5971,61705,0
5972,62081,1
5973,62511,0
5974,66509,0
5975,67186,0
5976,67197,1
5977,70301,0
5978,70334,0
5979,71252,1
5980,71254,0
5981,71823,4
5982,73515,0
5983,78893,1
5984,81512,0
5985,78103,0
5986,118198,0
5987,134214,0
5988,136912,1
5989,162600,0
5990,178061,3
5991,183011,1
5992,42,0
5993,577,1
5994,917,0
5995,1460,0
5996,1495,1
5997,1707,1
5998,1826,0
5999,2050,1
6000,2566,1
6001,3672,4
6002,1998,1
6003,4329,3
6004,4498,4
6005,4803,3
6006,4852,1
6007,4916,3
6008,4917,0
6009,4945,0
6010,4946,0
6011,4947,0
6012,4957,0
6013,81786,3
6014,118700,0
6015,547,3
6016,2919,4
6017,3566,0
6018,3106,0
6019,123,3
6020,757,0
6021,4956,3
6022,5279,4
6023,7486,3
6024,8327,0
6025,27320,4
6026,61026,4
6027,68486,4
6028,80615,0
6029,80969,0
6030,83613,0
6031,90888,0
6032,82169,4
6033,120799,1
6034,151763,4
6035,4470,0
6036,4531,0
6037,5784,1
6038,7016,1
6039,26686,1
6040,27478,0
6041,32213,1
6042,33085,1
6043,38294,1
6044,39400,1
6045,47254,0
6046,47810,1
6047,51037,0
6048,58315,1
6049,65810,0
6050,66171,0
6051,69606,1
6052,70361,0
6053,72605,0
6054,73431,1
6055,75813,0
6056,77667,0
6057,78039,0
6058,78088,0
6059,80862,0
6060,82053,0
6061,84637,0
6062,84942,0
6063,85056,0
6064,85131,1
6065,85510,0
6066,86295,1
6067,86835,0
6068,86960,1
6069,87298,0
6070,88699,0
6071,88954,0
6072,89047,0
6073,89840,1
6074,90057,3
6075,90430,3
6076,90439,4
6077,90531,3
6078,91622,0
6079,91978,0
6080,92008,0
6081,92507,0
6082,93363,0
6083,93512,0
6084,93563,0
6085,93766,1
6086,94266,0
6087,94780,0
6088,95207,0
6089,95309,4
6090,95583,0
6091,95873,3
6092,96411,0
6093,96417,0
6094,98239,1
6095,99750,0
6096,99910,0
6097,100163,1
6098,101025,1
6099,101076,0
6100,101362,1
6101,102033,3
6102,102684,0
6103,103539,0
6104,103624,3
6105,103655,1
6106,104243,0
6107,105351,1
6108,107953,3
6109,108928,1
6110,109042,1
6111,109673,1
6112,110297,0
6113,110350,3
6114,111364,1
6115,112070,0
6116,143365,1
6117,143367,3
6118,146210,0
6119,148888,1
6120,160954,0
6121,169984,0
6122,173941,0
6123,175569,4
6124,184253,0
6125,185435,0
6126,6983,3
6127,142115,2
6128,4217,3
6129,26366,3
6130,26524,3
6131,44633,3
6132,58309,3
6133,5319,4
6134,44929,3
6135,48883,0
6136,1739,0
6137,2907,4
6138,3929,0
6139,4480,0
6140,121171,0
6141,131656,0
6142,140725,0
6143,146024,0
6144,128,0
6145,2348,3
6146,2766,0
6147,2859,4
6148,4529,3
6149,4711,3
6150,5137,3
6151,5820,3
6152,6027,3
6153,6337,3
6154,6370,2
6155,6713,3
6156,7564,3
6157,7815,3
6158,8011,2
6159,8015,0
6160,294,0
6161,988,0
6162,1415,1
6163,7879,0
6164,8535,4
6165,7303,4
6166,388,0
6167,1807,0
6168,2240,3
6169,2377,0
6170,2445,1
6171,3733,3
6172,3807,0
6173,476,1
6174,2812,0
6175,1791,0
6176,1964,3
6177,2178,3
6178,2182,0
6179,2593,0
6180,2630,0
6181,2829,3
6182,619,1
6183,886,1
6184,1255,4
6185,1327,1
6186,1497,4
6187,1503,0
6188,1992,0
6189,1993,1
6190,2170,1
6191,2448,0
6192,2498,1
6193,2517,4
6194,2846,3
6195,2974,0
6196,3235,0
6197,3511,1
6198,3652,0
6199,3676,3
6200,3696,0
6201,3857,0
6202,3908,1
6203,3938,0
6204,4030,1
6205,4143,0
6206,4224,0
6207,4248,1
6208,4533,3
6209,4683,0
6210,4748,1
6211,4771,0
6212,5076,0
6213,5080,0
6214,5127,3
6215,5401,1
6216,5452,1
6217,5556,1
6218,5569,0
6219,5667,0
6220,5833,2
6221,5853,0
6222,6196,0
6223,6220,1
6224,6379,0
6225,6405,0
6226,6559,0
6227,6664,0
6228,6715,0
6229,6794,1
6230,6868,3
6231,6872,1
6232,7024,3
6233,7117,1
6234,7228,1
6235,7236,3
6236,7321,0
6237,7362,0
6238,7368,0
6239,7646,0
6240,7845,0
6241,7846,0
6242,7894,3
6243,8142,3
6244,8225,0
6245,8241,0
6246,8578,0
6247,8831,0
6248,8906,1
6249,8967,1
6250,26242,0
6251,26492,0
6252,26523,0
6253,26629,1
6254,26736,0
6255,26870,0
6256,27311,0
6257,27604,0
6258,27618,0
6259,27822,4
6260,30745,2
6261,31193,0
6262,31909,0
6263,33132,1
6264,33834,0
6265,34323,3
6266,37382,0
6267,37475,0
6268,38992,0
6269,40723,0
6270,42285,0
6271,43549,0
6272,44828,0
6273,45361,1
6274,50147,0
6275,50440,0
6276,50800,0
6277,51091,3
6278,51498,0
6279,53468,0
6280,54648,1
6281,54785,0
6282,56012,0
6283,57536,0
6284,57910,0
6285,58870,0
6286,59727,3
6287,60037,0
6288,60291,3
6289,60522,1
6290,60538,0
6291,60979,3
6292,65126,0
6293,66427,0
6294,66783,0
6295,69251,0
6296,69275,3
6297,70994,3
6298,71211,0
6299,71379,4
6300,71500,0
6301,74075,1
6302,74685,3
6303,74851,0
6304,77364,0
6305,78041,1
6306,79274,0
6307,80846,0
6308,298,1
6309,556,3
6310,1123,3
6311,1406,3
6312,1533,3
6313,1571,3
6314,1574,1
6315,1594,2
6316,1904,0
6317,2069,3
6318,2073,0
6319,2212,3
6320,2323,3
6321,2624,3
6322,2824,3
6323,2937,3
6324,2964,1
6325,3038,3
6326,3046,3
6327,3192,0
6328,3302,3
6329,3384,2
6330,3480,0
6331,3728,3
6332,3794,1
6333,3914,3
6334,4061,3
6335,4116,3
6336,4285,0
6337,4334,2
6338,4345,3
6339,4384,0
6340,4809,3
6341,5147,3
6342,5241,3
6343,5258,1
6344,5272,0
6345,5603,3
6346,5723,3
6347,5745,3
6348,5884,1
6349,5938,3
6350,6122,3
6351,6254,3
6352,1167,4
6353,107069,0
6354,60293,3
6355,70984,0
6356,71619,0
6357,73266,1
6358,86817,0
6359,91079,0
6360,4091,0
6361,113207,3
6362,6086,3
6363,5876,3
6364,963,0
6365,1008,0
6366,1128,0
6367,1389,1
6368,1660,0
6369,1983,1
6370,1984,1
6371,1995,1
6372,2043,0
6373,2055,0
6374,2057,3
6375,2095,0
6376,2098,0
6377,2120,1
6378,2163,1
6379,2241,0
6380,2259,0
6381,2286,0
6382,2347,0
6383,2365,1
6384,2400,0
6385,2460,1
6386,2462,0
6387,2852,3
6388,2866,3
6389,2902,0
6390,2903,1
6391,3015,3
6392,3161,0
6393,3313,1
6394,3331,0
6395,3345,0
6396,3368,0
6397,3525,0
6398,3689,1
6399,3767,1
6400,3771,3
6401,3806,0
6402,3833,1
6403,3846,3
6404,3926,0
6405,3928,3
6406,3930,1
6407,3957,0
6408,3971,0
6409,3974,0
6410,4000,0
6411,4009,0
6412,4010,0
6413,4043,3
6414,4110,0
6415,4412,1
6416,4443,0
6417,4459,3
6418,4473,0
6419,4492,0
6420,4506,0
6421,4522,1
6422,4709,0
6423,4953,0
6424,4966,0
6425,5428,1
6426,5462,0
6427,5543,1
6428,5544,3
6429,5638,1
6430,7619,3
6431,8959,1
6432,31923,3
6433,34528,3
6434,37736,3
6435,42418,3
6436,43460,0
6437,43869,0
6438,46967,3
6439,47261,0
6440,47950,0
6441,48416,0
6442,60760,0
6443,6125,3
6444,6453,3
6445,26704,3
6446,129,1
6447,341,3
6448,1699,0
6449,2066,3
6450,2439,0
6451,2494,3
6452,2549,1
6453,2660,3
6454,2932,3
6455,2988,3
6456,3007,3
6457,3559,3
6458,3634,3
6459,3713,3
6460,3738,0
6461,3849,3
6462,102007,0
6463,2828,1
6464,3086,4
6465,3871,2
6466,4830,0
6467,7720,1
6468,8383,0
6469,33677,0
6470,68597,0
6471,80839,0
6472,87522,1
6473,92192,0
6474,96121,0
6475,97470,0
6476,113345,1
6477,115231,3
6478,127323,0
6479,129937,0
6480,130576,0
6481,165549,3
6482,278,1
6483,470,1
6484,499,0
6485,998,1
6486,1440,1
6487,2149,1
6488,2736,3
6489,3043,0
6490,3412,3
6491,3544,1
6492,3667,1
6493,3710,1
6494,160848,3
6495,169034,3
6496,171765,3
6497,1439,1
6498,1526,1
6499,1746,0
6500,4733,0
6501,4757,0
6502,4845,1
6503,5128,1
6504,6554,1
6505,6811,0
6506,7460,3
6507,7926,3
6508,26887,0
6509,34523,1
6510,36537,3
6511,50610,3
6512,54745,0
6513,54934,1
6514,58655,0
6515,58806,0
6516,61729,1
6517,62113,1
6518,67799,1
6519,68600,0
6520,70663,0
6521,71248,0
6522,72405,0
6523,74452,3
6524,74916,0
6525,76060,0
6526,84615,0
6527,90376,3
6528,91128,3
6529,103048,3
6530,109895,1
6531,112370,1
6532,112911,1
6533,116138,0
6534,127108,2
6535,134528,1
6536,134783,0
6537,134808,0
6538,136449,3
6539,138798,1
6540,8261,3
6541,944,3
6542,6818,3
6543,26249,0
6544,49347,0
6545,60516,0
6546,64499,3
6547,64501,3
6548,72294,0
6549,74624,0
6550,74868,0
6551,79251,1
6552,80590,0
6553,85788,0
6554,89118,3
6555,91842,0
6556,94018,1
6557,105197,3
6558,105585,0
6559,106441,0
6560,106785,0
6561,109850,0
6562,112818,0
6563,112897,0
6564,114246,0
6565,118706,0
6566,131796,0
6567,132796,1
6568,140627,3
6569,145418,0
6570,148671,3
6571,158027,3
6572,160400,0
6573,163985,0
6574,177763,0
6575,185585,0
6576,92391,0
6577,104908,0
6578,105731,0
6579,115664,0
6580,122884,0
6581,140016,0
6582,149334,0
6583,156726,0
6584,158528,0
6585,159858,0
6586,175199,0
6587,183295,0
6588,409,0
6589,1323,1
6590,1325,1
6591,1328,1
6592,1490,1
6593,2154,1
6594,2190,0
6595,2332,1
6596,2506,0
6597,2516,1
6598,2559,0
6599,2639,0
6600,2787,1
6601,2962,0
6602,3051,1
6603,3145,0
6604,3280,1
6605,3423,1
6606,3478,0
6607,3830,1
6608,3943,0
6609,4127,1
6610,4181,0
6611,4371,1
6612,4403,0
6613,4520,1
6614,4584,0
6615,4602,0
6616,4619,0
6617,4662,3
6618,4673,1
6619,4697,1
6620,4750,1
6621,4835,3
6622,4862,1
6623,4885,0
6624,4893,0
6625,4915,0
6626,5099,0
6627,5170,0
6628,5255,0
6629,5361,1
6630,5443,1
6631,5454,1
6632,5538,1
6633,5539,1
6634,5590,0
6635,5664,1
6636,5696,0
6637,5735,0
6638,5736,1
6639,5883,1
6640,5927,0
6641,6153,1
6642,6265,1
6643,6316,0
6644,6558,1
6645,6705,0
6646,6827,1
6647,6850,0
6648,6999,0
6649,7026,0
6650,7030,0
6651,7282,1
6652,7636,1
6653,7708,0
6654,7781,1
6655,8169,3
6656,8402,0
6657,8506,0
6658,9005,0
6659,26133,2
6660,26792,1
6661,27555,3
6662,27838,3
6663,30848,0
6664,31422,1
6665,31424,1
6666,33171,1
6667,33681,1
6668,34143,1
6669,34326,0
6670,37857,4
6671,39234,3
6672,48142,0
6673,48518,0
6674,48678,0
6675,49314,0
6676,52375,0
6677,52867,3
6678,53956,0
6679,53974,1
6680,55272,3
6681,55729,0
6682,56003,0
6683,58287,1
6684,65601,0
6685,65738,3
6686,65740,3
6687,65882,0
6688,973,3
6689,1946,3
6690,3171,3
6691,3872,0
6692,4432,3
6693,5398,3
6694,6452,3
6695,6706,0
6696,7218,3
6697,7943,3
6698,25886,3
6699,3330,3
6700,4483,1
6701,6410,3
6702,7184,3
6703,7305,0
6704,40,1
6705,6561,0
6706,680,3
6707,3732,0
6708,4117,3
6709,4754,3
6710,5433,1
6711,5925,1
6712,2275,3
6713,3889,1
6714,4180,3
6715,4210,3
6716,618,0
6717,703,1
6718,2896,0
6719,74545,3
6720,81158,0
6721,82667,3
6722,104272,0
6723,110387,0
6724,121253,0
6725,133115,0
6726,773,0
6727,823,0
6728,1419,0
6729,3569,0
6730,3736,0
6731,3845,0
6732,4256,0
6733,4612,0
6734,4708,0
6735,4825,0
6736,5202,3
6737,5238,0
6738,5475,3
6739,5838,0
6740,6197,0
6741,6241,0
6742,6329,0
6743,7071,0
6744,7124,0
6745,7238,0
6746,7459,0
6747,7979,0
6748,8190,0
6749,8484,0
6750,8724,3
6751,8748,0
6752,26003,0
6753,26048,0
6754,26059,0
6755,26073,0
6756,26158,0
6757,26225,0
6758,26317,0
6759,26713,0
6760,26928,0
6761,27003,0
6762,27176,0
6763,27186,0
6764,27328,0
6765,31545,0
6766,31952,0
6767,32511,0
6768,32554,3
6769,32906,0
6770,32917,0
6771,40955,3
6772,42176,0
6773,44931,0
6774,47446,0
6775,48001,0
6776,48638,0
6777,49917,0
6778,51174,0
6779,53574,0
6780,53883,0
6781,54185,3
6782,54354,0
6783,57772,3
6784,58376,0
6785,60408,4
6786,60885,0
6787,61394,0
6788,62208,0
6789,64167,0
6790,65037,0
6791,65225,0
6792,65631,0
6793,67508,0
6794,68444,0
6795,69746,0
6796,69953,0
6797,71131,4
6798,71147,0
6799,71453,0
6800,71468,0
6801,71494,0
6802,71867,0
6803,72171,0
6804,72714,0
6805,72921,0
6806,74089,0
6807,74226,0
6808,74791,3
6809,76054,0
6810,76173,0
6811,76738,0
6812,77191,0
6813,77233,0
6814,78836,3
6815,79073,0
6816,80478,0
6817,80553,0
6818,81191,0
6819,83827,0
6820,83976,0
6821,84273,0
6822,84716,0
6823,85213,0
6824,86237,0
6825,86279,0
6826,86922,0
6827,87304,3
6828,87444,1
6829,87660,0
6830,89030,0
6831,89945,0
6832,90245,0
6833,90357,0
6834,90528,0
6835,90630,0
6836,90769,0
6837,91784,0
6838,91860,0
6839,92422,0
6840,92637,0
6841,94735,0
6842,96084,0
6843,97904,0
6844,100044,0
6845,100106,0
6846,100277,0
6847,101741,0
6848,102742,0
6849,102823,0
6850,105254,0
6851,106648,0
6852,109187,0
6853,109383,0
6854,109968,3
6855,111817,0
6856,113348,1
6857,114847,0
6858,116505,0
6859,117364,0
6860,117531,0
6861,117545,0
6862,117849,0
6863,118784,0
6864,118880,0
6865,120761,0
6866,121169,0
6867,124853,0
6868,127114,0
6869,127172,0
6870,127180,0
6871,127204,0
6872,127298,3
6873,128900,0
6874,128902,0
6875,128991,0
6876,133802,3
6877,134019,0
6878,134796,0
6879,136024,0
6880,138966,0
6881,140162,0
6882,140737,0
6883,140816,0
6884,143525,0
6885,143896,0
6886,144478,0
6887,145080,0
6888,147002,0
6889,148424,0
6890,150696,0
6891,152065,0
6892,155774,0
6893,158842,0
6894,159976,0
6895,160684,0
6896,168612,0
6897,170355,3
6898,171495,3
6899,173197,3
6900,173291,4
6901,173317,0
6902,179135,0
6903,184245,0
6904,188675,0
6905,188833,0
6906,189381,0
6907,26555,0
6908,2882,1
6909,110127,4
6910,111443,0
6911,3884,1
6912,3899,1
6913,3912,4
6914,30,0
6915,80,3
6916,183,3
6917,2425,3
6918,2848,3
6919,2894,3
6920,4086,4
6921,4263,3
6922,4294,3
6923,4471,1
6924,4500,3
6925,4523,3
6926,4714,1
6927,4717,3
6928,4927,0
6929,5033,0
6930,5075,3
6931,5980,3
6932,27866,0
6933,70451,0
6934,73344,3
6935,81257,0
6936,84240,0
6937,102194,3
6938,165101,0
6939,130482,1
6940,136850,1
6941,26528,4
6942,193609,3
6943,3420,0
6944,5226,1
6945,7925,3
6946,26564,0
6947,80917,0
6948,92938,1
6949,93610,0
6950,97757,3
6951,3567,3
6952,3580,3
6953,30850,3
6954,47404,3
6955,59118,0
6956,189043,0
6957,189111,0
6958,190207,1
6959,190209,3
6960,190213,1
6961,190215,1
6962,190219,1
6963,190221,1
6964,6869,0
6965,56869,0
6966,58842,3
6967,77177,0
6968,82378,0
6969,90345,3
6970,92243,3
6971,109687,3
6972,115969,0
6973,141749,3
6974,141890,0
6975,156783,1
6976,166946,3
6977,176751,3
6978,94405,0
6979,2188,1
6980,2370,0
6981,2676,1
6982,2975,0
6983,4195,3
6984,4419,3
6985,5404,2
6986,5707,0
6987,27751,4
6988,38164,0
6989,521,0
6990,1572,0
6991,2442,3
6992,4297,0
6993,4404,0
6994,4422,3
6995,5951,0
6996,6023,0
6997,6286,3
6998,6530,3
6999,7084,3
7000,7115,3
7001,7178,0
7002,7179,0
7003,7820,3
7004,7937,3
7005,7940,3
7006,8405,3
7007,32179,0
7008,6223,0
7009,6263,0
7010,40412,2
7011,52579,0
7012,54787,0
7013,55555,0
7014,57843,0
7015,60857,0
7016,60894,0
7017,88179,0
7018,88272,0
7019,88932,0
7020,89028,0
7021,89761,0
7022,90353,0
7023,90471,0
7024,92048,0
7025,5074,0
7026,7122,3
7027,34164,0
7028,44889,2
7029,48744,3
7030,58492,0
7031,59141,2
7032,1996,1
7033,4354,1
7034,4622,1
7035,6612,3
7036,8580,3
7037,8998,0
7038,27329,0
7039,53024,3
7040,59810,0
7041,73854,3
7042,74282,4
7043,93040,0
7044,96563,0
7045,2226,1
7046,26095,1
7047,65350,1
7048,70687,0
7049,85334,1
7050,87028,1
7051,89386,1
7052,26472,0
7053,1647,0
7054,161127,3
7055,176389,1
7056,176579,1
7057,96964,0
7058,101415,0
7059,106062,3
7060,107997,0
7061,109569,1
7062,113604,0
7063,114494,0
7064,132888,0
7065,145935,0
7066,148172,1
7067,155288,3
7068,155820,1
7069,1565,0
7070,2695,0
7071,3299,1
7072,3453,0
7073,4053,0
7074,4078,0
7075,4505,0
7076,4517,0
7077,2307,0
7078,2399,1
7079,3127,0
7080,3162,0
7081,3545,0
7082,3716,1
7083,3731,0
7084,3758,0
7085,3922,1
7086,33312,0
7087,55167,2
7088,112512,3
7089,335,3
7090,882,0
7091,1351,0
7092,1352,0
7093,1601,1
7094,3648,0
7095,4434,0
7096,4942,3
7097,5113,0
7098,5288,3
7099,5468,3
7100,5706,1
7101,5979,0
7102,6021,3
7103,6654,0
7104,6656,0
7105,6836,0
7106,6899,0
7107,7104,0
7108,7304,0
7109,7756,3
7110,7834,3
7111,8138,0
7112,8610,1
7113,25959,1
7114,27692,0
7115,32139,0
7116,42556,3
7117,56837,0
7118,71302,3
7119,71999,3
7120,80748,0
7121,84799,3
7122,87287,0
7123,92760,0
7124,94262,0
7125,152,1
7126,2656,0
7127,4444,3
7128,4814,1
7129,5134,0
7130,5476,1
7131,6889,0
7132,7310,0
7133,8526,1
7134,26585,3
7135,26999,0
7136,27584,0
7137,27683,0
7138,27802,0
7139,31698,1
7140,31804,0
7141,32456,3
7142,32743,0
7143,33644,0
7144,40614,3
7145,40617,0
7146,44020,0
7147,47124,0
7148,51927,0
7149,52950,0
7150,58404,0
7151,60818,0
7152,63222,0
7153,64249,0
7154,65133,0
7155,68194,3
7156,71129,0
7157,72601,0
7158,74750,4
7159,77798,1
7160,82744,0
7161,84414,3
7162,88515,0
7163,90603,0
7164,94160,0
7165,94985,0
7166,95004,0
7167,95147,0
7168,95149,3
7169,95182,0
7170,95473,0
7171,95475,3
7172,95497,3
7173,96007,0
7174,96815,0
7175,97643,0
7176,97785,0
7177,101739,0
7178,102058,0
7179,102084,3
7180,103233,0
7181,103449,1
7182,104141,0
7183,104419,0
7184,104457,3
7185,107723,0
7186,108795,3
7187,113278,0
7188,134524,0
7189,137863,0
7190,152173,0
7191,161354,0
7192,162598,0
7193,163056,0
7194,166558,0
7195,169982,0
7196,172497,0
7197,172875,3
7198,172881,0
7199,172887,0
7200,176935,1
7201,179119,0
