,movieId,title,genres,imdbId,tmdbId,cover,full-title,year,director,producer,small-cover,plot
8962,136859,The Lovers (2015),Action|Adventure|Romance|Sci-Fi,1321869,79698.0,,,,,,,
8963,136864,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,2975590,209112.0,,,,,,,
8964,136912,God Loves Caviar (2012),Adventure,2181959,128767.0,,,,,,,
8965,136958,Mortuary (1983),Horror,87746,44859.0,,,,,,,
8966,137218,April Morning (1988),Drama,94673,88673.0,,,,,,,
8967,137337,Amy (2015),Documentary,2870648,331781.0,,,,,,,
8968,137345,That Demon Within (2014),Crime|Thriller,3511542,253622.0,,,,,,,
8969,137517,Carnival Magic (1981),Drama|Fantasy,207374,29419.0,,,,,,,
8970,137595,Magic Mike XXL (2015),Comedy|Drama,2268016,264999.0,,,,,,,
8971,137857,The Jungle Book (2016),Adventure|Drama|Fantasy,3040964,278927.0,,,,,,,
8972,137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),Action|Adventure|Animation,1286785,65973.0,,,,,,,
8973,137863,Dragon Ball Z: Resurrection of F (2015),Action|Adventure|Animation|Fantasy,3819668,303857.0,,,,,,,
8974,138036,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,1638355,203801.0,,,,,,,
8975,138186,Sorrow (2015),Crime|Drama|Horror,2140423,337879.0,,,,,,,
8976,138204,7 Days in Hell (2015),Comedy,3895884,287689.0,,,,,,,
8977,138208,The Walk (2015),Adventure|Drama|Thriller,3488710,285783.0,,,,,,,
8978,138210,13 Hours (2016),Drama,4172430,300671.0,,,,,,,
8979,138396,There Will Come a Day (2013),Comedy|Drama,1951299,158182.0,,,,,,,
8980,138546,The Opposite Sex (2014),Comedy,2796678,301748.0,,,,,,,
8981,138610,The Gallows (2015),Horror|Thriller,2309260,299245.0,,,,,,,
8982,138632,Tokyo Tribe (2014),Action|Crime|Drama|Sci-Fi,2808986,240566.0,,,,,,,
8983,138702,Feast (2014),Animation|Children|Comedy|Drama|Romance,3689498,293299.0,,,,,,,
8984,138798,Joe Dirt 2: Beautiful Loser (2015),Comedy,4126340,335970.0,,,,,,,
8985,138835,Return to Treasure Island (1988),Adventure|Animation|Comedy,122227,49418.0,,,,,,,
8986,138966,Nasu: Summer in Andalusia (2003),Animation,382868,60843.0,,,,,,,
8987,139052,Dark Places (2015),Drama|Mystery|Thriller,2402101,182560.0,,,,,,,
8988,139130,Afro Samurai (2007),Action|Adventure|Animation|Drama|Fantasy,465316,62931.0,,,,,,,
8989,139157,Massu Engira Maasilamani (2015),Comedy|Horror|Thriller,4328798,329134.0,,,,,,,
8990,139385,The Revenant (2015),Adventure|Drama,1663202,281957.0,,,,,,,
8991,139415,Irrational Man (2015),Crime|Drama,3715320,282984.0,,,,,,,
8992,139511,Exte: Hair Extensions (2007),Horror,904049,21784.0,,,,,,,
8993,139640,Ooops! Noah is Gone... (2015),Animation,3411432,326215.0,,,,,,,
8994,139642,Southpaw (2015),Action|Drama,1798684,307081.0,,,,,,,
8995,139644,Sicario (2015),Crime|Drama|Mystery,3397884,273481.0,,,,,,,
8996,139655,Goodnight Mommy (Ich seh ich seh) (2014),Drama|Fantasy|Horror|Thriller,3086442,284303.0,,,,,,,
8997,139717,10 Cent Pistol (2015),Crime|Thriller,2134170,346592.0,,,,,,,
8998,139747,Before We Go (2014),Romance,443465,283350.0,,,,,,,
8999,139855,Anomalisa (2015),Animation|Comedy|Fantasy,2401878,291270.0,,,,,,,
9000,139857,Colonia (2016),Thriller,4005402,318781.0,,,,,,,
9001,139859,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),Action|Animation|Sci-Fi|Thriller,3017864,212168.0,,,,,,,
9002,139915,How to Make Love Like an Englishman (2014),Comedy|Romance,1725986,253344.0,,,,,,,
9003,139994,Fracchia contro Dracula (1985),Comedy|Horror,128221,30459.0,,,,,,,
9004,140016,Always Watching: A Marble Hornets Story (2015),Horror,2737926,329289.0,,,,,,,
9005,140038,Madly in Love (1981),Comedy,82562,11441.0,,,,,,,
9006,140110,The Intern (2015),Comedy,2361509,257211.0,,,,,,,
9007,140133,Hollywood Chainsaw Hookers (1988),Comedy|Horror,95312,27412.0,,,,,,,
9008,140162,Love (2015),Drama|Romance,3774694,292431.0,,,,,,,
9009,140174,Room (2015),Drama,3170832,264644.0,,,,,,,
9010,140237,The Runner (2015),Drama,3687398,277546.0,,,,,,,
9011,140247,The Gift (2015),Drama|Horror,4178092,328425.0,,,,,,,
9012,140265,George Carlin: Jammin' in New York (1992),Comedy,246643,25161.0,,,,,,,
9013,140267,The Witch (2015),Horror,4263482,310131.0,,,,,,,
9014,140289,Men & Chicken (2015),Comedy|Drama,3877674,296313.0,,,,,,,
9015,140301,The Escort (2015),Comedy|Romance,3793788,351964.0,,,,,,,
9016,140359,Doctor Who: The Waters of Mars (2009),Adventure|Children|Sci-Fi,1413314,281979.0,,,,,,,
9017,140481,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",Animation|Comedy|Sci-Fi,1329665,278604.0,,,,,,,
9018,140523,"Visit, The (2015)",Comedy|Horror,3567288,298312.0,,,,,,,
9019,140525,Secret in Their Eyes (2015),Crime|Drama|Mystery,1741273,290751.0,,,,,,,
9020,140541,The Electric Hotel (1908),Animation|Comedy|Sci-Fi,516,143634.0,,,,,,,
9021,140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Comedy|Documentary,4705522,343295.0,,,,,,,
9022,140627,Battle For Sevastopol (2015),Drama|Romance|War,4084744,332270.0,,,,,,,
9023,140711,American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,3316948,261392.0,,,,,,,
9024,140715,Straight Outta Compton (2015),Drama,1398426,277216.0,,,,,,,
9025,140725,Cop Car (2015),Crime|Thriller,3813310,310133.0,,,,,,,
9026,140737,The Lost Room (2006),Action|Fantasy|Mystery,830361,134777.0,,,,,,,
9027,140816,Tangerine (2015),Comedy|Drama,3824458,308084.0,,,,,,,
9028,140850,Every Secret Thing (2014),Crime|Drama|Mystery|Thriller,1706598,258284.0,,,,,,,
9029,140852,964 Pinocchio (1991),Horror|Sci-Fi,225009,50162.0,,,,,,,
9030,140928,Joy (2015),Comedy|Drama,2446980,274479.0,,,,,,,
9031,140956,Ready Player One,Action|Sci-Fi|Thriller,1677720,333339.0,,,,,,,
9032,141004,Victor Frankenstein (2015),Drama|Horror|Sci-Fi,1976009,228066.0,,,,,,,
9033,141131,Guardians (2016),(no genres listed),4600952,354556.0,,,,,,,
9034,141400,Invincible Shaolin (1978),Action,77973,48297.0,,,,,,,
9035,141408,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror,1727776,273477.0,,,,,,,
9036,141422,Suffragette (2015),Drama,3077214,245168.0,,,,,,,
9037,141513,Fort Tilden (2014),Comedy,3457734,253255.0,,,,,,,
9038,141544,Turbo Kid (2015),Action|Adventure|Sci-Fi,3672742,310135.0,,,,,,,
9039,141646,The Unauthorized Saved by the Bell Story (2014),Comedy|Drama,3816372,287241.0,,,,,,,
9040,141668,War Room (2015),Drama,3832914,323272.0,,,,,,,
9041,141688,Legend (2015),Crime|Thriller,3569230,276907.0,,,,,,,
9042,141718,Deathgasm (2015),Comedy|Horror,3705412,323373.0,,,,,,,
9043,141749,The Danish Girl (2015),Drama,810819,306819.0,,,,,,,
9044,141799,Cooties (2015),Comedy|Horror,2490326,241843.0,,,,,,,
9045,141810,Autumn Marathon (1979),Comedy|Drama,79679,27924.0,,,,,,,
9046,141816,12 Chairs (1976),Adventure|Comedy,75468,27934.0,,,,,,,
9047,141818,Ordinary Miracle (1978),Comedy|Drama|Fantasy|Romance,186408,27935.0,,,,,,,
9048,141820,Old Men: Robbers (1971),Comedy,67789,46010.0,,,,,,,
9049,141830,Unbelievable Adventures of Italians in Russia (1974),Adventure|Comedy,70439,57778.0,,,,,,,
9050,141836,It Can't Be! (1975),Comedy,73442,42275.0,,,,,,,
9051,141844,12 Chairs (1971),Adventure|Comedy,65670,31648.0,,,,,,,
9052,141846,Steve Jobs: The Man in the Machine (2015),Documentary,4425064,324308.0,,,,,,,
9053,141866,Green Room (2015),(no genres listed),4062536,313922.0,,,,,,,
9054,141890,Beasts of No Nation (2015),Drama|War,1365050,283587.0,,,,,,,
9055,141928,Bloodsucking Bastards (2015),Comedy|Horror,3487994,317981.0,,,,,,,
9056,141994,Saving Christmas (2014),Children|Comedy,4009460,295884.0,,,,,,,
9057,142020,Oscar (1967),Comedy,62083,2798.0,,,,,,,
9058,142056,Iron Man & Hulk: Heroes United (2013),Action|Adventure|Animation,3221698,230896.0,,,,,,,
9059,142074,Knock Knock (2015),Crime|Horror|Thriller,3605418,263472.0,,,,,,,
9060,142115,The Blue Planet (2001),Documentary,296310,200813.0,,,,,,,
9061,142196,Cornered! (2009),Comedy|Horror,1151911,32285.0,,,,,,,
9062,142222,Demolition (2016),Drama,1172049,303991.0,,,,,,,
9063,142366,Cigarette Burns (2005),Horror|Thriller,643109,327389.0,,,,,,,
9064,142372,Our Brand Is Crisis (2015),Comedy|Drama,1018765,10317.0,,,,,,,
9065,142420,High Rise (2015),Action|Drama|Sci-Fi,462335,254302.0,,,,,,,
9066,142422,The Night Before (2015),Comedy,3530002,296100.0,,,,,,,
9067,142424,Into the Forest (2015),Drama|Sci-Fi,2625810,334538.0,,,,,,,
9068,142444,The Editor (2015),Comedy|Horror|Mystery,3067274,285840.0,,,,,,,
9069,142448,Everest (2015),Adventure|Drama|Thriller,2719848,253412.0,,,,,,,
9070,142456,The Brand New Testament (2015),(no genres listed),3792960,330764.0,,,,,,,
9071,142488,Spotlight (2015),Thriller,1895587,314365.0,,,,,,,
9072,142507,Pawn Sacrifice (2015),Drama,1596345,245698.0,,,,,,,
9073,142509,Hardcore Henry (2015),Action|Adventure|Sci-Fi,3072482,325348.0,,,,,,,
9074,142536,Burnt (2015),Drama,2503944,295964.0,,,,,,,
9075,142550,Ryuzo and the Seven Henchmen (2015),Action|Comedy,4176776,315841.0,,,,,,,
9076,142558,If I Were a Rich Man (2002),Comedy,315152,18303.0,,,,,,,
9077,142598,Last Shift (2014),Horror,2965466,296065.0,,,,,,,
9078,142602,"F*ck You, Goethe 2 (2015)",Comedy,3702996,329263.0,,,,,,,
9079,142831,Garam Masala (2005),Comedy,453671,19636.0,,,,,,,
9080,142961,Life Eternal (2015),Comedy|Crime|Thriller,3642618,277967.0,,,,,,,
9081,142997,Hotel Transylvania 2 (2015),Animation|Comedy,2510894,159824.0,,,,,,,
9082,143001,Anti-Social (2015),Crime,3475596,330206.0,,,,,,,
9083,143031,Jump In! (2007),Comedy|Drama|Romance,805559,13968.0,,,,,,,
9084,143245,The Little Prince (2015),Animation|Fantasy,1754656,309809.0,,,,,,,
9085,143255,Narcopolis (2014),Mystery|Sci-Fi|Thriller,1957938,301228.0,,,,,,,
9086,143257,Ashby (2015),Comedy|Drama,3774466,330112.0,,,,,,,
9087,143355,Wonder Woman (2017),Action|Adventure|Fantasy,451279,297762.0,,,,,,,
9088,143365,The Circle (2016),Drama|Sci-Fi|Thriller,4287320,339988.0,,,,,,,
9089,143367,Silence (2016),Drama|Thriller,490215,68730.0,,,,,,,
9090,143385,Bridge of Spies (2015),Drama|Thriller,3682448,296098.0,,,,,,,
9091,143410,Hyena Road,(no genres listed),4034452,316042.0,,,,,,,
9092,143458,The Great Hypnotist (2014),Drama|Mystery|Thriller,3720058,273197.0,,,,,,,
9093,143472,Into the Grizzly Maze (2015),Action|Horror|Thriller,1694021,244316.0,,,,,,,
9094,143511,Human (2015),Documentary,3327994,359364.0,,,,,,,
9095,143525,Chasuke's Journey (2015),Comedy|Drama,3560464,319996.0,,,,,,,
9096,143559,L.A. Slasher (2015),Comedy|Crime|Fantasy,2735292,323792.0,,,,,,,
9097,143859,"Hail, Caesar! (2016)",Comedy,475290,270487.0,,,,,,,
9098,143896,How To Change The World (2015),Documentary,4144504,319073.0,,,,,,,
9099,143969,Er ist wieder da (2015),Comedy,4176826,318917.0,,,,,,,
9100,144210,Just Eat It: A Food Waste Story (2014),Documentary,3597400,259985.0,,,,,,,
9101,144222,Bros Before Hos (2013),Comedy,2947832,230211.0,,,,,,,
9102,144262,Slow Learners (2015),Comedy|Romance,2537390,333287.0,,,,,,,
9103,144352,Unforgiven (2013),Action|Crime|Drama,2347134,141819.0,,,,,,,
9104,144478,"Sex, Drugs & Taxation (2013)",Comedy|Drama,2191400,211005.0,,,,,,,
9105,144522,Sky High (2003),Action|Horror|Thriller,398563,5846.0,,,,,,,
9106,144606,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Romance|Thriller,270288,4912.0,,,,,,,
9107,144620,Goosebumps (2015),Adventure|Comedy|Horror,1051904,257445.0,,,,,,,
9108,144714,The Perfect Guy (2015),Drama|Thriller,3862750,304372.0,,,,,,,
9109,144716,Rock the Kasbah (2015),Comedy,3164256,253414.0,,,,,,,
9110,144734,Freaks of Nature (2015),Comedy|Horror|Sci-Fi,1817771,218784.0,,,,,,,
9111,144976,Bone Tomahawk (2015),Horror|Western,2494362,294963.0,,,,,,,
9112,145080,Extraordinary Tales (2015),Animation|Horror|Mystery,3454574,329020.0,,,,,,,
9113,145150,The Dressmaker (2015),Comedy|Drama|Thriller,2910904,298382.0,,,,,,,
9114,145283,Nowitzki: The Perfect Shot (2014),Documentary,3626804,291343.0,,,,,,,
9115,145418,Trumbo (2015),Drama,3203606,294016.0,,,,,,,
9116,145491,Our Lips Are Sealed (2000),Children|Comedy|Drama,270560,34729.0,,,,,,,
9117,145724,Idaho Transfer (1973),Sci-Fi,71647,74836.0,,,,,,,
9118,145745,Witch Hunt (1999),Crime|Drama,187598,268788.0,,,,,,,
9119,145839,Concussion (2015),Drama,3322364,321741.0,,,,,,,
9120,145935,"Peanuts Movie, The (2015)",Adventure|Animation|Children|Comedy,2452042,227973.0,,,,,,,
9121,145951,Bloodsport: The Dark Kumite (1999),Action|Thriller,172184,36693.0,,,,,,,
9122,145994,Formula of Love (1984),Comedy,216755,27940.0,,,,,,,
9123,146024,A Man from Boulevard des Capucines (1987),Comedy|Romance|Western,92745,45227.0,,,,,,,
9124,146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),Crime|Mystery,83100,84254.0,,,,,,,
9125,146210,Blue Mountain State: The Rise of Thadland (2015),Comedy,3748440,288171.0,,,,,,,
9126,146244,Dil To Pagal Hai (1997),Comedy|Drama|Romance,118983,13986.0,,,,,,,
9127,146309,The Boy and the Beast (2015),Action|Adventure|Animation,4272866,315465.0,,,,,,,
9128,146656,Creed (2015),Drama,3076658,312221.0,,,,,,,
9129,146662,Dragons: Gift of the Night Fury (2011),Adventure|Animation|Comedy,2065968,91417.0,,,,,,,
9130,146682,Twinsters (2015),Documentary,2980626,324325.0,,,,,,,
9131,146684,Cosmic Scrat-tastrophe (2015),Animation|Children|Comedy,5184298,367326.0,,,,,,,
9132,146688,Solace (2015),Fantasy|Mystery|Thriller,1291570,339527.0,,,,,,,
9133,146730,Lost in the Sun (2015),Action|Drama|Thriller,3593046,360203.0,,,,,,,
9134,146986,Le Maître d'école (1981),Comedy,82726,53179.0,,,,,,,
9135,147002,Eros (2004),Drama|Romance,343663,39850.0,,,,,,,
9136,147142,Those Happy Days (2006),Children|Comedy,478566,19100.0,,,,,,,
9137,147196,The Girls (1961),Comedy|Romance,134614,20975.0,,,,,,,
9138,147250,The Adventures of Sherlock Holmes and Doctor Watson,(no genres listed),229922,127605.0,,,,,,,
9139,147282,What Men Still Talk About (2011),Comedy,1863347,83456.0,,,,,,,
9140,147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),Crime|Mystery,86333,127608.0,,,,,,,
9141,147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),Crime|Mystery,91942,270393.0,,,,,,,
9142,147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),Crime|Mystery,459944,126846.0,,,,,,,
9143,147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),Crime,80263,72093.0,,,,,,,
9144,147330,Sherlock Holmes and Dr. Watson: Acquaintance (1979),Crime,79902,72095.0,,,,,,,
9145,147372,Doctor Who: Last Christmas (2014),Adventure|Drama|Fantasy|Sci-Fi,4050552,317182.0,,,,,,,
9146,147374,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",Adventure|Drama,1998643,315623.0,,,,,,,
9147,147376,Doctor Who: A Christmas Carol (2010),Sci-Fi,1672218,315620.0,,,,,,,
9148,147378,Doctor Who: Planet of the Dead (2009),Adventure|Children|Drama|Sci-Fi,1337072,282963.0,,,,,,,
9149,147380,Doctor Who: The Next Doctor (2008),Adventure|Children|Drama|Sci-Fi,1321969,317190.0,,,,,,,
9150,147382,Doctor Who: Voyage Of The Damned (2007),Action|Sci-Fi,1061123,335209.0,,,,,,,
9151,147384,Doctor Who: The Runaway Bride (2007),Sci-Fi,827573,282758.0,,,,,,,
9152,147410,A Perfect Day (2015),Comedy|Drama,3577624,321751.0,,,,,,,
9153,147657,Masked Avengers (1981),Action,82153,63441.0,,,,,,,
9154,147662,Return of the One-Armed Swordsman (1969),Action|Adventure,64265,48300.0,,,,,,,
9155,147936,The Lord's Lantern in Budapest (1999),Comedy|Drama,185534,104515.0,,,,,,,
9156,148166,Hitchcock/Truffaut (2015),Documentary,3748512,339751.0,,,,,,,
9157,148172,The 5th Wave (2016),Adventure|Sci-Fi|Thriller,2304933,299687.0,,,,,,,
9158,148238,A Very Murray Christmas (2015),Comedy,4537842,364067.0,,,,,,,
9159,148424,Chi-Raq (2015),Comedy|Drama,4594834,340275.0,,,,,,,
9160,148482,Truth (2015),Drama,3859076,300693.0,,,,,,,
9161,148592,Just Jim (2015),Comedy,3291148,323656.0,,,,,,,
9162,148626,"Big Short, The (2015)",Drama,1596363,318846.0,,,,,,,
9163,148632,Applesauce (2015),Comedy,4270878,333088.0,,,,,,,
9164,148652,The Ridiculous 6 (2015),Comedy|Western,2479478,347969.0,,,,,,,
9165,148667,John Mulaney: The Comeback Kid (2015),Comedy,5069564,367735.0,,,,,,,
9166,148671,Saw (2003),Crime|Horror,495241,246355.0,,,,,,,
9167,148675,North Pole: Open For Christmas (2015),Children|Fantasy,4843046,369879.0,,,,,,,
9168,148709,Mojave (2015),Thriller,2322517,237584.0,,,,,,,
9169,148775,Wizards of Waverly Place: The Movie (2009),Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,1369845,26736.0,,,,,,,
9170,148881,World of Tomorrow (2015),Animation|Comedy,4171032,303867.0,,,,,,,
9171,148888,Zoolander 2 (2016),Comedy,1608290,329833.0,,,,,,,
9172,148956,How to Be Single (2016),Comedy|Romance,1292566,259694.0,,,,,,,
9173,148978,Blue Exorcist: The Movie (2012),Animation|Fantasy|Horror|Mystery,3028018,201223.0,,,,,,,
9174,148982,Devil Dog: The Hound of Hell (1978),Horror,77429,26702.0,,,,,,,
9175,149011,He Never Died (2015),Comedy|Drama|Horror,2386404,279690.0,,,,,,,
9176,149144,Parasyte: Part 1 (2014),Horror|Sci-Fi,3345472,282069.0,,,,,,,
9177,149146,Parasyte: Part 2 (2015),Horror|Sci-Fi,3345474,282070.0,,,,,,,
9178,149330,A Cosmic Christmas (1977),(no genres listed),182015,125464.0,,,,,,,
9179,149334,Nocturnal Animals,Drama|Thriller,4550098,340666.0,,,,,,,
9180,149350,Lumberjack Man (2015),Comedy|Horror,3201722,356486.0,,,,,,,
9181,149352,Daddy's Home (2015),Comedy,1528854,274167.0,,,,,,,
9182,149354,Sisters (2015),Children|Comedy,1850457,266294.0,,,,,,,
9183,149380,'Tis the Season for Love (2015),Romance,5056034,362886.0,,,,,,,
9184,149406,Kung Fu Panda 3 (2016),Action|Adventure|Animation,2267968,140300.0,,,,,,,
9185,149508,Spellbound (2011),Comedy|Romance,2132405,92499.0,,,,,,,
9186,149566,Unicorn City (2012),Comedy|Romance,1734589,102051.0,,,,,,,
9187,149590,Standoff (2016),Thriller,3703908,344041.0,,,,,,,
9188,149612,Swelter (2014),Action|Drama|Thriller,2112277,256687.0,,,,,,,
9189,149830,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,1374989,58431.0,,,,,,,
9190,149902,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,2504640,302026.0,,,,,,,
9191,150254,The Devil's Candy (2015),Horror,4935372,354216.0,,,,,,,
9192,150401,Close Range (2015),Action|Crime,3511596,325173.0,,,,,,,
9193,150548,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,3845232,370646.0,,,,,,,
9194,150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,119571,32643.0,,,,,,,
9195,150596,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,4701546,371759.0,,,,,,,
9196,150604,Moonwalkers (2015),Comedy,2718440,272548.0,,,,,,,
9197,150696,Tomorrow (2015),Documentary,4449576,371492.0,,,,,,,
9198,150993,Anacleto: Agente secreto (2015),Action|Comedy,3510480,284514.0,,,,,,,
9199,151311,Wiener-Dog (2016),Comedy,4144190,326094.0,,,,,,,
9200,151315,Ride Along 2 (2016),Action|Comedy,2869728,323675.0,,,,,,,
9201,151317,Maggie's Plan (2015),Comedy,3471098,312669.0,,,,,,,
9202,151455,Eddie the Eagle (2016),Comedy,1083452,319888.0,,,,,,,
9203,151479,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi,101893,222619.0,,,,,,,
9204,151501,Exposed (2016),Drama,4019560,331962.0,,,,,,,
9205,151557,Stonewall (2015),Drama,3018070,273899.0,,,,,,,
9206,151559,Frankenstein (2015),Horror|Thriller,4086032,337029.0,,,,,,,
9207,151653,Welcome to Happiness (2015),Comedy|Drama|Fantasy,3564794,340255.0,,,,,,,
9208,151687,Risen (2016),Children|Drama,3231054,335778.0,,,,,,,
9209,151695,The Survivalist (2015),Drama|Sci-Fi|Thriller,2580382,329004.0,,,,,,,
9210,151739,Dirty Grandpa (2016),Comedy,1860213,291870.0,,,,,,,
9211,151745,Reptilicus (1961),Horror|Sci-Fi,56405,21266.0,,,,,,,
9212,151759,Requiem for the American Dream (2015),Documentary,3270538,333377.0,,,,,,,
9213,151763,Death Note Rewrite: Genshisuru Kami (2007),Mystery,3355694,333040.0,,,,,,,
9214,151769,Three from Prostokvashino (1978),Animation,189160,77294.0,,,,,,,
9215,151777,The Finest Hours (2016),Drama|Thriller,2025690,300673.0,,,,,,,
9216,151781,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller,856797,18874.0,,,,,,,
9217,152037,Grease Live (2016),(no genres listed),4366830,348089.0,,,,,,,
9218,152063,Gods of Egypt (2016),Adventure|Fantasy,2404233,205584.0,,,,,,,
9219,152065,Embrace of the Serpent (2016),Adventure|Drama,4285496,336808.0,,,,,,,
9220,152071,Race (2016),Drama,3499096,323677.0,,,,,,,
9221,152077,10 Cloverfield Lane (2016),Thriller,1179933,333371.0,,,,,,,
9222,152079,London Has Fallen (2016),Action|Crime|Thriller,3300542,267860.0,,,,,,,
9223,152081,Zootopia (2016),Action|Adventure|Animation|Children|Comedy,2948356,269149.0,,,,,,,
9224,152083,Whiskey Tango Foxtrot (2016),Comedy|War,3553442,279641.0,,,,,,,
9225,152085,Desierto (2016),Drama,3147312,258363.0,,,,,,,
9226,152091,The Brothers Grimsby (2016),Comedy,3381008,267193.0,,,,,,,
9227,152105,Dad's Army (1971),Comedy,66963,20051.0,,,,,,,
9228,152173,Michael Jackson's Thriller (1983),Horror,88263,92060.0,,,,,,,
9229,152270,The Wait (2015),Drama,3715122,330348.0,,,,,,,
9230,152284,War and Peace (2016),Drama|Romance,3910804,378779.0,,,,,,,
9231,152372,Southbound (2016),Horror,4935334,354251.0,,,,,,,
9232,152591,Ip Man 3 (2015),Action,2888046,365222.0,,,,,,,
9233,152658,Santa's Little Helper (2015),Children,4592572,353609.0,,,,,,,
9234,152711,Who Killed Chea Vichea? (2010),Documentary,1276121,148184.0,,,,,,,
9235,152970,Hunt for the Wilderpeople (2016),Adventure|Comedy,4698684,371645.0,,,,,,,
9236,153070,Rabbits (2002),Comedy|Drama|Fantasy,347840,44351.0,,,,,,,
9237,153236,Genius Party (2007),Animation,962762,40123.0,,,,,,,
9238,153386,Long Live Ghosts! (1977),Children|Comedy|Fantasy,75703,46632.0,,,,,,,
9239,153408,Tears for Sale (2008),Comedy|Drama|Fantasy,380249,16403.0,,,,,,,
9240,154065,Dad's Army (2016),Comedy,4104054,332721.0,,,,,,,
9241,154358,The Barkley Marathons: The Race That Eats Its Young (2015),Documentary,2400291,334495.0,,,,,,,
9242,154975,Merci Patron ! (2016),Comedy|Documentary,5326448,383809.0,,,,,,,
9243,155064,The Neon Demon (2016),Drama|Horror|Mystery,1974419,301365.0,,,,,,,
9244,155168,Fraktus (2012),Comedy,1971571,140554.0,,,,,,,
9245,155288,Eye in the Sky (2016),Drama|Thriller|War,2057392,333352.0,,,,,,,
9246,155358,Camino (2016),Action|Adventure|Thriller,4991652,359025.0,,,,,,,
9247,155509,Mr. Right (2016),Action|Comedy|Romance,2091935,333385.0,,,,,,,
9248,155589,Noin 7 veljestä (1968),(no genres listed),134854,55495.0,,,,,,,
9249,155659,Florence Foster Jenkins (2016),Comedy|Drama,4136084,315664.0,,,,,,,
9250,155743,My Big Fat Greek Wedding 2 (2016),Comedy,3760922,302688.0,,,,,,,
9251,155774,Neon Bull (2015),Adventure,4899406,314029.0,,,,,,,
9252,155812,Get a Job (2016),Comedy,1468846,186759.0,,,,,,,
9253,155820,Keanu (2016),Comedy,4139124,342521.0,,,,,,,
9254,155892,Me Him Her (2015),Comedy,2507238,254952.0,,,,,,,
9255,156025,Ice Age: The Great Egg-Scapade (2016),Adventure|Animation|Children|Comedy,5480340,387893.0,,,,,,,
9256,156371,Everybody Wants Some (2016),Comedy,2937696,295699.0,,,,,,,
9257,156387,Sing Street (2016),Drama,3544112,369557.0,,,,,,,
9258,156553,Zoom (2015),Animation|Comedy|Drama,3763866,351065.0,,,,,,,
9259,156605,Paterson,(no genres listed),5247022,370755.0,,,,,,,
9260,156607,The Huntsman Winter's War (2016),Action|Adventure|Drama|Fantasy,2381991,290595.0,,,,,,,
9261,156609,Neighbors 2: Sorority Rising (2016),Comedy,4438848,325133.0,,,,,,,
9262,156675,Project X (1968),Mystery|Sci-Fi,63465,29398.0,,,,,,,
9263,156706,The Trust (2016),Crime|Thriller,3733774,301608.0,,,,,,,
9264,156726,Hush (2016),Thriller,5022702,376570.0,,,,,,,
9265,156781,Jimmy Carr: Telling Jokes (2009),Comedy,1585985,24784.0,,,,,,,
9266,156783,Jimmy Carr: Making People Laugh (2010),Comedy,1794821,49381.0,,,,,,,
9267,157108,Texas - Doc Snyder hält die Welt in Atem (1993),Comedy|Western,108317,1659.0,,,,,,,
9268,157110,00 Schneider - Jagd auf Nihil Baxter (1994),Comedy|Crime,109000,1652.0,,,,,,,
9269,157122,The Man Who Knew Infinity (2016),Drama,787524,353326.0,,,,,,,
9270,157130,Despite the Falling Snow (2016),Drama|Romance|Thriller,2474932,366901.0,,,,,,,
9271,157172,Wizards of the Lost Kingdom II (1989),Action|Fantasy,90334,7237.0,,,,,,,
9272,157200,Money Monster (2016),Drama|Thriller,2241351,303858.0,,,,,,,
9273,157270,Barbershop: The Next Cut (2016),Comedy,3628584,326423.0,,,,,,,
9274,157296,Finding Dory (2016),Adventure|Animation|Comedy,2277860,127380.0,,,,,,,
9275,157312,The Boss (2016),Comedy,2702724,323676.0,,,,,,,
9276,157340,The Angry Birds Movie (2016),Animation|Comedy,1985949,153518.0,,,,,,,
